id,run,Source Carrier,tech,aStatus,AddRmvMod,RelTYPE_name,RelTYPE_name_simple,SOURCE_type,NEIGHBOUR_type,RelTYPE_ADJ,CellType_1,CellType_2,CellType_3,CellType_4,CellType_5,CellType_6,CellType_7,CellType_8,CellType_9,CellType_10,CellType_11,CellType_12,CellType_13,CellType_14,CellType_15,CellType_16,CellType_17,CellType_18,CellType_19,CellType_20,MMLString_First,MMLValueName_First,MMLString_Second,MMLValueName_Second,MMLString_Third,MMLValueName_Third,MMLString_Fourth ,MMLValueName_Fourth,MMLString_Fifth,MMLValueName_Fifth,MMLString_Sixth,MMLValueName_Sixth,MMLString_Seventh,MMLValueName_Seventh,MMLString_Eighth,MMLValueName_Eighth,MMLString_Ninth,MMLValueName_Ninth,MMLString_Tenth,MMLValueName_Tenth,BHO,SIB11Ind ,IdleQoffset1sn_or_Qoffset1sn,IdleQoffset2sn_or_Qrxlevmin,SIB12Ind,HOCovPrio_or_BlindHOPrio,BlindHOQualityCondition,DRDEcN0Threshhold,DrdOrLdrFlag,MBDRFLAG
,1,LTE,LTE,CREATE,ADD,LTE - L18 -> U21 - CO SECTOR,L18 -> U21,L18-1,U21-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UTRANNCELL: LocalCellId=,L18_LocalCellID,"? MCC=""530""? MNC=""24""? RncId=",nRNC_ID,? CellId=,nU21f1_CID,? BlindHoPriority=0;{,L18_nodebName,},,,,,,,,,,,,,,,,,,,,,
,1,LTE,LTE,CREATE,ADD,LTE - U21 ExtDef - ADJ CELL,U21 ExtDef,L18-1,U21-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,," UTRANEXTERNALCELL: MCC=""530""? MNC=""24""? RncId=",nRNC_ID,? CellId=,nU21f1_CID,? UtranDlArfcn=,nU21f1_DL_UARCFN,? UtranUlArfcnCfgInd=NOT_CFG? UtranFddTddType=UTRAN_FDD? RacCfgInd=CFG? Rac=,nU21f1_RAC,? PScrambCode=,nU21f1_SC,? Lac=,nU21f1_LAC,"? CellName=""",nU21f1_CellName,""";{",L18_nodebName,},,,,,,,,,,,,,
,1,LTE,LTE,CREATE,ADD,LTE - L18 -> U21 - ADJ CELL,L18 -> U21,L18-1,U21-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UTRANNCELL: LocalCellId=,L18_LocalCellID,"? MCC=""530""? MNC=""24""? RncId=",nRNC_ID,? CellId=,nU21f1_CID,? BlindHoPriority=0;{,L18_nodebName,},,,,,,,,,,,,,,,,,,,,,
,1,LTE,LTE,CREATE,ADD,LTE - U9 Extdef - ADJ CELL,U9 Extdef,L18-1,U09-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,," UTRANEXTERNALCELL: MCC=""530""? MNC=""24""? RncId=",nRNC_ID,? CellId=,nU9_CID,? UtranDlArfcn=,nU9_DL_UARCFN,? UtranUlArfcnCfgInd=NOT_CFG? UtranFddTddType=UTRAN_FDD? RacCfgInd=CFG? Rac=,nU9_RAC,? PScrambCode=,nU9_SC,? Lac=,nU9_LAC,"? CellName=""",nU9_CellName,""";{",L18_nodebName,},,,,,,,,,,,,,
,1,LTE,LTE,CREATE,ADD,LTE - L18 -> U09 - ADJ CELL,L18 -> U09,L18-1,U09-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UTRANNCELL: LocalCellId=,L18_LocalCellID,"? MCC=""530""? MNC=""24""? RncId=",nRNC_ID,? CellId=,nU9_CID,? BlindHoPriority=0;{,L18_nodebName,},,,,,,,,,,,,,,,,,,,,,
,1,LTE,LTE,CREATE,ADD,LTE - U9 Extdef - CO SECTOR,U9 Extdef,L18-1,U09-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,," UTRANEXTERNALCELL: MCC=""530""? MNC=""24""? RncId=",nRNC_ID,? CellId=,nU9_CID,? UtranDlArfcn=,nU9_DL_UARCFN,? UtranUlArfcnCfgInd=NOT_CFG? UtranFddTddType=UTRAN_FDD? RacCfgInd=CFG? Rac=,nU9_RAC,? PScrambCode=,nU9_SC,? Lac=,nU9_LAC,"? CellName=""",nU9_CellName,""";{",L18_nodebName,},,,,,,,,,,,,,
,1,LTE,LTE,CREATE,ADD,LTE - L18 -> U09 - CO SECTOR,L18 -> U09,L18-1,U09-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UTRANNCELL: LocalCellId=,L18_LocalCellID,"? MCC=""530""? MNC=""24""? RncId=",nRNC_ID,? CellId=,nU9_CID,? BlindHoPriority=20;{,L18_nodebName,},,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,ADD,UMTS - U9 -> L18 SIB SWITCH - neighbouring cell - ADJ CELL,U9 -> L18 SIB SWITCH,U09-1,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U9_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,ADD,UMTS - U21-1 -> L18 SIB SWITCH - neighbouring cell - ADJ CELL,U21-1 -> L18 SIB SWITCH,U21-1,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f1_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,ADD,UMTS - U21-2 -> L18 SIB SWITCH - neighbouring cell - ADJ CELL,U21-2 -> L18 SIB SWITCH,U21-2,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f2_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,ADD,UMTS - U21-3 -> L18 SIB SWITCH - neighbouring cell - ADJ CELL,U21-3 -> L18 SIB SWITCH,U21-3,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f3_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,ADD,UMTS - U9 -> L18 SIB SWITCH - same cell - CO SECTOR,U9 -> L18 SIB SWITCH,U09-1,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U9_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,ADD,UMTS - U21-1 -> L18 SIB SWITCH - same cell - CO SECTOR,U21-1 -> L18 SIB SWITCH,U21-1,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f1_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,ADD,UMTS - U21-2 -> L18 SIB SWITCH - same cell - CO SECTOR,U21-2 -> L18 SIB SWITCH,U21-2,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f2_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,ADD,UMTS - U21-3 -> L18 SIB SWITCH - same cell - CO SECTOR,U21-3 -> L18 SIB SWITCH,U21-3,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f3_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,MOD,UMTS MOD - U9 -> L18 SIB SWITCH - neighbouring cell - ADJ CELL,U9 -> L18 SIB SWITCH,U09-1,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U9_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,MOD,UMTS MOD - U21-1 -> L18 SIB SWITCH - neighbouring cell - ADJ CELL,U21-1 -> L18 SIB SWITCH,U21-1,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f1_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,MOD,UMTS MOD - U21-2 -> L18 SIB SWITCH - neighbouring cell - ADJ CELL,U21-2 -> L18 SIB SWITCH,U21-2,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f2_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,MOD,UMTS MOD - U21-3 -> L18 SIB SWITCH - neighbouring cell - ADJ CELL,U21-3 -> L18 SIB SWITCH,U21-3,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f3_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,MOD,UMTS MOD - U9 -> L18 SIB SWITCH - same cell - CO SECTOR,U9 -> L18 SIB SWITCH,U09-1,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U9_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,MOD,UMTS MOD - U21-1 -> L18 SIB SWITCH - same cell - CO SECTOR,U21-1 -> L18 SIB SWITCH,U21-1,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f1_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,MOD,UMTS MOD - U21-2 -> L18 SIB SWITCH - same cell - CO SECTOR,U21-2 -> L18 SIB SWITCH,U21-2,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f2_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,MOD,UMTS MOD - U21-3 -> L18 SIB SWITCH - same cell - CO SECTOR,U21-3 -> L18 SIB SWITCH,U21-3,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLSIBSWITCH: CellId=,U21f3_CID,? SibCfgBitMap=SIB19-1;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,ADD,UMTS - U9 -> L18 UCELLNFREQPRIOINFO - neighbouring cell - ADJ CELL,U9 -> L18 UCELLNFREQPRIOINFO,U09-1,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U9_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,ADD,UMTS - U21-1 -> L18 UCELLNFREQPRIOINFO - neighbouring cell - ADJ CELL,U21-1 -> L18 UCELLNFREQPRIOINFO,U21-1,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f1_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,ADD,UMTS - U21-2 -> L18 UCELLNFREQPRIOINFO - neighbouring cell - ADJ CELL,U21-2 -> L18 UCELLNFREQPRIOINFO,U21-2,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f2_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,ADD,UMTS - U21-3-> L18 UCELLNFREQPRIOINFO - neighbouring cell - ADJ CELL,U21-3-> L18 UCELLNFREQPRIOINFO,U21-3,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f3_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,ADD,UMTS - U9 -> L18 UCELLNFREQPRIOINFO - same cell - CO SECTOR,U9 -> L18 UCELLNFREQPRIOINFO,U09-1,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U9_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,ADD,UMTS - U21-1 -> L18 UCELLNFREQPRIOINFO - same cell - CO SECTOR,U21-1 -> L18 UCELLNFREQPRIOINFO,U21-1,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f1_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,ADD,UMTS - U21-2 -> L18 UCELLNFREQPRIOINFO - same cell - CO SECTOR,U21-2 -> L18 UCELLNFREQPRIOINFO,U21-2,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f2_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,ADD,UMTS - U21-3-> L18 UCELLNFREQPRIOINFO - same cell  - CO SECTOR,U21-3-> L18 UCELLNFREQPRIOINFO ,U21-3,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f3_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,MOD,UMTS MOD - U9 -> L18 UCELLNFREQPRIOINFO - neighbouring cell - ADJ CELL,U9 -> L18 UCELLNFREQPRIOINFO,U09-1,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U9_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,MOD,UMTS MOD - U21-1 -> L18 UCELLNFREQPRIOINFO - neighbouring cell - ADJ CELL,U21-1 -> L18 UCELLNFREQPRIOINFO,U21-1,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f1_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,MOD,UMTS MOD - U21-2 -> L18 UCELLNFREQPRIOINFO - neighbouring cell - ADJ CELL,U21-2 -> L18 UCELLNFREQPRIOINFO,U21-2,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f2_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,IGNORE,MOD,UMTS MOD - U21-3-> L18 UCELLNFREQPRIOINFO - neighbouring cell - ADJ CELL,U21-3-> L18 UCELLNFREQPRIOINFO,U21-3,L18-1,ADJ CELL,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U21f3_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
,1,LTE,UMTS,CREATE,MOD,UMTS MOD - U9 -> L18 UCELLNFREQPRIOINFO - same cell - CO SECTOR,U9 -> L18 UCELLNFREQPRIOINFO,U09-1,L18-1,CO SECTOR,U09-1,U21-1,U09-1 U21-1,U21-1 U21-2,U09-1 U21-1 U21-2,U09-1 U21-2 U21-3,U21-1 U21-2 U21-3,U09-1 U21-1 U21-2 U21-3,U09-1 U21-1 L18-1,U09-1 U21-1 U21-2 L18-1,U09-1 U21-1 U21-2 U21-3 L18-1,,,,,,,,,, UCELLNFREQPRIOINFO: CellId=,U9_CID,? EARFCN=1350? NPriority=6? ThdToHigh=8? EMeasBW=D100? EQrxlevmin=-64? EDetectInd=TRUE;,,{,RNC,},,,,,,,,,,,,,,,,,,,,,,,
